rank,language,name,requests_per_second,description
377,JavaScript,"fastify-mysql",89381,"fastify [fastify-mysql] (nodejs; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #723]"
378,PHP,"fat-free-raw",88079,"Fat Free [fat-free-raw] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #262]"
379,C++,"cutelyst-thr-pg-raw",86583,"cutelyst-thr-pg-raw [cutelyst-thread-pg] (cutelystwsgi; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1013]"
380,Python,"routerling",85376,"uvicorn [routerling] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #975]"
381,typescript,"ditsmod [mysql]",84372,"ditsmod [mysql] [ditsmod-mysql] (nodejs; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1231]"
382,typescript,"nestjs",84218,"nestjs [nestjs] (nodejs; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #838]"
383,JavaScript,"express-postgres",84189,"express [express-postgres] (nodejs; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #707]"
384,racket,"racket",82374,"racket [racket] (racket; racket on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #902]"
385,Java,"servlet-postgresql",79271,"None [servlet-postgresql] (Servlet; Resin on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #99]"
386,C#,"aspcore-mono-mw-pg",78903,"asp.net core [aspcore-mono-mw-pg] (.NET; kestrel on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #609]"
387,PHP,"laravel-workerman",78432,"laravel-workerman [laravel-workerman] (workerman; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1284]"
388,Perl,"kelp",78086,"kelp [kelp] (Plack; gazelle on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1403]"
389,PHP,"slim",77863,"slim [slim] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #68]"
390,Java,"play2-java-ebean-hikaricp-netty",77305,"play2 [play2-java-ebean-hikaricp-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #881]"
391,C++,"just-boost",76815,"just-boost [just-boost] (None; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1402]"
392,PHP,"fat-free",76718,"Fat Free [fat-free] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #261]"
393,Ruby,"rack-sequel-postgres-passenger-mri",76188,"rack [rack-sequel-postgres-passenger-mri] (Rack; Passenger on Linux; Postgres on Linux; Micro ORM; Micro class; Realistic approach) [Test #521]"
394,JavaScript,"express-mysql",75617,"express [express-mysql] (nodejs; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #6]"
395,Swift,"vapor",75146,"Vapor [vapor-swifql] (None; None on Linux; Postgres on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #1462]"
396,C++,"treefrog-epoll",74569,"treefrog [treefrog-epoll] (None; None on Linux; Postgres on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #483]"
397,PHP,"php-caddyserver",74220,"PHP-caddyserver [php-caddy] (fpm/fastcgi; caddy on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1313]"
398,Ruby,"rails-iodine",72897,"rails-iodine [rails-iodine] (Rack; iodine on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1436]"
399,PHP,"php-eloquent",72673,"php [php-eloquent] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Platform class; Realistic approach) [Test #865]"
400,PHP,"mako",70833,"mako [mako] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1289]"
401,Rust,"axum [postgresql - deadpool]",70384,"Axum [Postgresql - deadpool] [axum-pg-pool] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1113]"
402,Ruby,"sinatra-sequel-postgres-passenger-mri",68798,"sinatra [sinatra-sequel-postgres-passenger-mri] (Rack; Passenger on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #544]"
403,Perl,"kelp-starlet-mysql",68598,"kelp [kelp-starlet-mysql] (Plack; starlet on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1406]"
404,Python,"tornado-py3-uvloop",67164,"None [tornado-py3-uvloop] (None; Tornado on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #318]"
405,D,"vibe.d-ldc-pgsql",65848,"vibe.d-ldc-pgsql [vibed-ldc-pgsql] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1215]"
406,C++,"cutelyst-thread-my",65779,"cutelyst [cutelyst-thread-my] (cutelystwsgi; None on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #677]"
407,Ruby,"grape-unicorn",64776,"grape [grape-unicorn] (Rack; Unicorn on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #273]"
408,Ruby,"rails-mysql",64516,"rails-mysql [rails-mysql] (Rack; Puma on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1182]"
409,Ruby,"rails",63046,"rails [rails] (Rack; Puma on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #304]"
410,Java,"officefloor-undertow",62851,"OfficeFloor-undertow [officefloor-undertow] (officefloor; Undertow on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1061]"
411,Ruby,"grape",61413,"grape [grape] (Rack; Puma on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #269]"
412,Python,"bareasgi",61205,"bareASGI [bareasgi] (asyncio; hypercorn on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1226]"
413,Ruby,"rails-falcon",60778,"rails-falcon [rails-falcon] (Rack; falcon on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1435]"
414,JavaScript,"hapi",59317,"hapi [hapi] (nodejs; None on Linux; MongoDB on Linux; Full ORM; Micro class; Realistic approach) [Test #175]"
415,Java,"pippo-tomcat-mongodb",59239,"pippo-tomcat-mongodb [pippo-tomcat-mongodb] (tomcat; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1321]"
416,PHP,"lumen-swoole",58539,"lumen-swoole [lumen-swoole] (swoole; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #1051]"
417,C#,"beetlex",57829,"beetlex [beetlex] (.NET; beetlex on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #651]"
418,JavaScript,"ringojs-convenient",56881,"ringo [ringojs-convenient] (RingoJs; None on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #190]"
419,D,"vibe.d-pgsql",56675,"vibe.d-pgsql [vibed-dmd-pgsql] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1213]"
420,JavaScript,"express-mongodb",56435,"express [express-mongodb] (nodejs; None on Linux; MongoDB on Linux; Full ORM; Micro class; Realistic approach) [Test #5]"
421,Perl,"kelp-twiggy-mysql",54972,"kelp [kelp-twiggy-mysql] (Plack; twiggy on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1410]"
422,Ruby,"sinatra-postgres-passenger-mri",54355,"sinatra [sinatra-postgres-passenger-mri] (Rack; Passenger on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #540]"
423,typescript,"feathersjs",54129,"FeathersJS [feathersjs] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1129]"
424,PHP,"yii2",54084,"yii2 [yii2] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #323]"
425,Clojure,"compojure",53534,"compojure [compojure] (Servlet; Resin on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #2]"
426,Perl,"kelp-starman-mysql",53009,"kelp [kelp-starman-mysql] (Plack; starman on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1408]"
427,Java,"spring-webflux-mongo",52857,"spring-webflux-mongo [spring-webflux-mongo] (Netty; None on Linux; MongoDB on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1450]"
428,Perl,"web-simple",52134,"web-simple [web-simple] (Plack; starman on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1466]"
429,Python,"falcon [asgi/tortoise]",51793,"Falcon [ASGI/Tortoise] [falcon-asgi] (asgi; uvicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1238]"
430,C#,"aspcore-mono-mvc-pg",50082,"asp.net core [aspcore-mono-mvc-pg] (.NET; kestrel on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #605]"
431,Clojure,"duct-aleph",49999,"duct [duct-aleph] (Netty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #691]"
432,PHP,"phalcon-mongodb",49647,"phalcon-mongodb [phalcon-mongodb] (fpm/fastcgi; nginx on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1427]"
433,C,"lwan",48905,"lwan [lwan] (Lwan; lwan on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #276]"
434,Java,"officefloor",48419,"officefloor [officefloor] (officefloor; woof on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #414]"
435,Java,"officefloor-micro",48418,"officefloor [officefloor-micro] (officefloor; woof on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #857]"
436,Python,"emmett",47550,"emmett [emmett] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #699]"
437,Perl,"kelp-gazelle-mongodb",47101,"kelp [kelp-gazelle-mongodb] (Plack; gazelle on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1404]"
438,C#,"nancy-netcore",46343,"nancy [nancy-netcore] (.NET; kestrel on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #836]"
439,Ruby,"hanami",45689,"hanami [hanami] (Rack; Puma on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1388]"
440,PHP,"laravel-swoole",45007,"laravel-swoole [laravel-swoole] (swoole; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1047]"
441,Rust,"saphir",44750,"saphir [saphir] (None; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #924]"
442,C++,"treefrog-mysql",44678,"treefrog-mysql [treefrog-mysql] (None; None on Linux; MySQL on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #1202]"
443,PHP,"phalcon",43939,"phalcon [phalcon] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #72]"
444,Python,"django-postgresql",43669,"django [django-postgresql] (wsgi; Meinheld on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #3]"
445,PHP,"symfony-raw",42991,"symfony [symfony-raw] (fpm/fastcgi; nginx on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #952]"
446,PHP,"laravel-octane [frankenphp]",42871,"laravel-octane [frankenphp] [laravel-octane-frankenphp] (frankenphp; caddy on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1412]"
447,Python,"falcon [pypy3]",42469,"Falcon [Pypy3] [falcon-pypy3] (wsgi; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1126]"
448,PHP,"symfony-roadrunner",41839,"symfony-roadrunner [symfony-roadrunner] (roadrunner; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1452]"
449,Python,"django",41193,"django [django] (wsgi; Meinheld on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #162]"
450,Rust,"axum [postgresql - sqlx]",41105,"Axum [Postgresql - sqlx] [axum-sqlx] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1114]"
451,Java,"officefloor-vertx",40380,"OfficeFloor-vertx [officefloor-vertx] (officefloor; vertx on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1174]"
452,Python,"fastapi-gunicorn-orm",40033,"FastAPI-gunicorn-orm [fastapi-gunicorn-orm] (asyncio; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1245]"
453,Perl,"kelp-twiggy-mongodb",39880,"kelp [kelp-twiggy-mongodb] (Plack; twiggy on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1409]"
454,Rust,"viz [postgresql - diesel]",39655,"Viz [Postgresql - Diesel] [viz-diesel] (Rust; hyper on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1363]"
455,Perl,"kelp-starlet-mongodb",39544,"kelp [kelp-starlet-mongodb] (Plack; starlet on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1405]"
456,Rust,"roa-pg",39371,"roa [roa-pg] (None; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #919]"
457,Swift,"vapor",39144,"Vapor [vapor-mongo] (None; None on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1208]"
458,Java,"officefloor-netty",37099,"officefloor [officefloor-netty] (officefloor; netty on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #854]"
459,Python,"falcon [fastwsgi]",35903,"Falcon [FastWSGI] [falcon-fastwsgi] (wsgi; fastwsgi on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1239]"
460,Java,"ninja-standalone",35826,"ninja [ninja-standalone] (Jetty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #240]"
461,Elixir,"elixir-plug-ecto",35745,"plug [elixir-plug-ecto] (beam; cowboy on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #697]"
462,Python,"aiohttp",35636,"aiohttp [aiohttp] (asyncio; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #493]"
463,Scala,"akka-http-slick-postgres",35570,"akka-http [akka-http-slick-postgres] (Akka; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #587]"
464,Kotlin,"http4k-helidon-graalvm",35335,"http4k [http4k-helidon-graalvm] (graalvm; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1393]"
465,Python,"tornado-py3",35267,"None [tornado-py3] (None; Tornado on Linux; MongoDB on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #957]"
466,Perl,"kelp-starman-mongodb",34470,"kelp [kelp-starman-mongodb] (Plack; starman on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1407]"
467,Rust,"salvo [postgres-sqlx]",34256,"Salvo [postgres-sqlx] [salvo-sqlx] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1342]"
468,Rust,"salvo [diesel]",34231,"Salvo [Diesel] [salvo-diesel] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1189]"
469,Python,"falcon [bjoern]",34049,"Falcon [Bjoern] [falcon-bjoern] (wsgi; bjoern on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1124]"
470,Python,"microdot-wsgi",33193,"Microdot-WSGI [microdot] (None; uvicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1290]"
471,Rust,"ohkami",32471,"ohkami [ohkami] (None; ohkami on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1309]"
472,Java,"officefloor-async",31850,"officefloor [officefloor-async] (officefloor; woof on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #853]"
473,PHP,"fuel",31689,"fuel [fuel] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #67]"
474,Ruby,"rack-puma-jruby-sequel-raw",31410,"rack-puma-jruby-sequel-raw [rack-jruby] (jruby; Puma on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1330]"
475,Ruby,"padrino-unicorn",30940,"padrino [padrino-unicorn] (Rack; Unicorn on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #287]"
476,Rust,"viz [postgresql - sqlx]",30940,"Viz [Postgresql - SQLx] [viz-sqlx] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1365]"
477,Dart,"angel3",30884,"Angel3 [angel3] (angel3; None on Linux; Postgres on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #1101]"
478,PHP,"symfony",30371,"symfony [symfony] (fpm/fastcgi; nginx on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #951]"
479,Perl,"dancer",30199,"dancer [dancer] (Plack; starman on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1373]"
480,Python,"pyramid",29688,"pyramid [pyramid] (None; Meinheld on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #233]"
481,PHP,"symfony [mysql]",29584,"symfony [MySQL] [symfony-mysql] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1353]"
482,PHP,"wolff",29092,"Wolff [wolff] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1366]"
483,Kotlin,"ktor-jetty",28843,"ktor [ktor-jetty] (Jetty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #814]"
484,PHP,"phpixie",28585,"phpixie [phpixie] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #877]"
485,Python,"bottle",28392,"bottle [bottle] (Meinheld; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #88]"
486,Rust,"salvo [postgres-deadpool]",28162,"Salvo [postgres-deadpool] [salvo-pg-pool] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1341]"
487,Crystal,"onyx",27735,"onyx [onyx] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #859]"
488,Swift,"vapor",27560,"Vapor [vapor-fluent] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1086]"
489,julia,"jewelia",27558,"Jewelia [jewelia] (None; http.jl on Linux; MySQL on Linux; Raw database connectivity, none class; Realistic approach) [Test #1155]"
490,Clojure,"duct",27369,"duct [duct] (Ring; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #690]"
491,PHP,"spiral",25244,"spiral [spiral] (roadrunner; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #936]"
492,Java,"act-eclipselink-mysql",24546,"actframework [act-eclipselink-mysql] (Undertow; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #491]"
493,Haskell,"postgrest",24545,"PostgREST [postgrest] (None; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1069]"
494,Python,"tornado",24264,"None [tornado] (None; Tornado on Linux; MongoDB on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #52]"
495,Perl,"mojolicious",24146,"mojolicious [mojolicious] (None; Hypnotoad on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #80]"
496,Clojure,"http-kit",24043,"None [http-kit] (Ring; None on Linux; MySQL on Linux; Micro ORM; Platform class; Realistic approach) [Test #36]"
497,cfml,"coldbox-adobe",23577,"coldbox-adobe [coldbox-adobe] (None; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1118]"
498,Java,"play1",23556,"play1 [play1] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #65]"
499,PHP,"lumen",23257,"Lumen [lumen] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #359]"
500,Java,"minijax",22611,"minijax [minijax] (JAX-RS; Undertow on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #833]"
501,PHP,"zend",21685,"Zend [zend] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #253]"
502,cfml,"coldbox-lucee",21489,"coldbox-lucee [coldbox] (None; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1117]"
503,Java,"armeria",21440,"armeria [armeria] (Netty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #594]"
504,PHP,"nette",19904,"Nette [nette] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1307]"
505,JavaScript,"hapi-nginx",19389,"hapi [hapi-nginx] (nodejs; nginx on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #763]"
506,PHP,"laravel-roadrunner",18391,"laravel-roadrunner [laravel-roadrunner] (roadrunner; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1157]"
507,PHP,"laravel",17837,"laravel [laravel] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #59]"
508,PHP,"codeigniter",16700,"codeigniter [codeigniter] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #55]"
509,C++,"cppcms-postgres",16546,"None [cppcms-postgres] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #672]"
510,PHP,"lumen-laravel-s",16143,"Lumen [lumen-laravel-s] (swoole; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #827]"
511,C++,"cppcms",15825,"None [cppcms] (None; None on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #671]"
512,Scala,"play2-scala-slick-netty",15522,"play2 [play2-scala-slick-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #888]"
513,zig,"httpz (zig)",15502,"Httpz (Zig) [httpz] (None; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1399]"
514,zig,"zap (zig)",13955,"Zap (Zig) [zap] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1475]"
515,Clojure,"http-kit-raw",13772,"None [http-kit-raw] (Ring; None on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #405]"
516,Groovy,"hot-mysql",13626,"Hot [hot-mysql] (Jetty; Jetty on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #768]"
517,PHP,"laravel-laravel-s",13342,"laravel [laravel-laravel-s] (swoole; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #820]"
518,Java,"tio-server",13207,"tio-server [tio-server] (t-io; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1453]"
519,C#,"nancy",13129,"nancy [nancy] (.NET; kestrel on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #141]"
520,Scala,"play2-scala-slick",12594,"play2 [play2-scala-slick] (Akka; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #885]"
521,Haskell,"integrated haskell platfrom (ihp)",12162,"Integrated Haskell Platfrom (IHP) [ihp] (Wai; wai on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1280]"
522,Kotlin,"http4k",12015,"http4k [http4k] (sunhttp; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #769]"
523,Crystal,"toro",11989,"toro [toro] (None; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #960]"
524,Groovy,"grails",11857,"grails [grails] (Servlet; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #7]"
525,PHP,"cakephp",11626,"cakephp [cakephp] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #257]"
526,Python,"fastapi-hypercorn-orjson",11575,"FastAPI-hypercorn-orjson [fastapi-hypercorn-orjson] (asyncio; hypercorn on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1247]"
527,Python,"fastapi-hypercorn",11574,"FastAPI-hypercorn [fastapi-hypercorn] (asyncio; hypercorn on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1246]"
528,Java,"tapestry",11416,"tapestry [tapestry] (Servlet; Resin on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #23]"
529,Kotlin,"http4k-sunhttploom",11410,"http4k-sunhttploom [http4k-sunhttploom] (sunhttp; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1276]"
530,Java,"today",10614,"Today [today] (Netty; None on Linux; MySQL on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #1454]"
531,PHP,"cakephp-workerman",8888,"CakePHP-workerman [cakephp-workerman] (workerman; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1229]"
532,Rust,"roa-sqlx",8641,"roa [roa-sqlx] (None; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #920]"
533,Kotlin,"http4k-graalvm",7270,"http4k [http4k-graalvm] (graalvm; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1271]"
534,Java,"wicket",6668,"wicket [wicket] (Servlet; Resin on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #26]"
535,Java,"officefloor-spring_data",6650,"officefloor [officefloor-spring_data] (officefloor; woof on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #856]"
536,Java,"blade",6551,"blade [blade] (None; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #655]"
537,Rust,"trillium [tokio]",6435,"Trillium [tokio] [trillium-tokio] (None; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1456]"
538,PHP,"cyberphp",6307,"cyberphp [cyberphp] (workerman; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1372]"
539,Rust,"trillium [async-std]",5578,"Trillium [async-std] [trillium-async-std] (None; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1455]"
540,Rust,"trillium",5467,"Trillium [trillium] (None; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1203]"
541,Clojure,"duct-httpkit",5130,"duct [duct-httpkit] (Ring; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #692]"
542,Dart,"angel3_mysql",4800,"Angel3_mysql [angel3-mysql] (angel3; None on Linux; MySQL on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #1223]"
543,Ruby,"padrino",3304,"padrino [padrino] (Rack; Puma on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #283]"
