rank,language,name,requests_per_second,description
319,Java,"play2-java-ebean-hikaricp-netty",83216,"play2 [play2-java-ebean-hikaricp-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #881]"
320,Clojure,"kit",83014,"Kit [kit] (Undertow; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1281]"
321,typescript,"nestjs",82444,"nestjs [nestjs] (nodejs; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #838]"
322,Java,"play2-java-jpa-hikaricp-netty",81664,"play2 [play2-java-jpa-hikaricp-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #884]"
323,typescript,"nestjs-mysql",80741,"nestjs [nestjs-mysql] (nodejs; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #843]"
324,Java,"play2-java-jooq-hikaricp-netty",80672,"play2 [play2-java-jooq-hikaricp-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #883]"
325,JavaScript,"hapi-mysql",80651,"hapi [hapi-mysql] (nodejs; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #121]"
326,PHP,"phalcon-micro",80066,"phalcon [phalcon-micro] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #864]"
327,Java,"officefloor-undertow",79541,"OfficeFloor-undertow [officefloor-undertow] (officefloor; Undertow on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1061]"
328,Python,"microdot-asgi",79200,"Microdot-ASGI [microdot-raw] (None; uvicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1291]"
329,Elixir,"elixir-plug-ecto",78286,"plug [elixir-plug-ecto] (beam; cowboy on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #697]"
330,JavaScript,"express-postgres",78136,"express [express-postgres] (nodejs; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #707]"
331,C++,"cutelyst-thr-pg-raw",77328,"cutelyst-thr-pg-raw [cutelyst-thread-pg] (cutelystwsgi; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1013]"
332,PHP,"yii2-raw",76066,"yii2 [yii2-raw] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #996]"
333,Clojure,"luminus",75586,"luminus [luminus] (Ring; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #125]"
334,PHP,"symfony-frankenphp",73999,"symfony-frankenphp [symfony-franken] (frankenphp; caddy on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1352]"
335,PHP,"yii2-workerman",73784,"yii2-workerman [yii2-workerman] (workerman; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1219]"
336,Python,"falcon [asgi/tortoise]",73709,"Falcon [ASGI/Tortoise] [falcon-asgi] (asgi; uvicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1238]"
337,PHP,"slim",73619,"slim [slim] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #68]"
338,Ruby,"rack-sequel-postgres-passenger-mri",72732,"rack [rack-sequel-postgres-passenger-mri] (Rack; Passenger on Linux; Postgres on Linux; Micro ORM; Micro class; Realistic approach) [Test #521]"
339,typescript,"ditsmod [mysql]",72680,"ditsmod [mysql] [ditsmod-mysql] (nodejs; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1231]"
340,JavaScript,"fastify-mysql",72585,"fastify [fastify-mysql] (nodejs; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #723]"
341,Kotlin,"ktor-pgclient",72394,"ktor-pgclient [ktor-pgclient] (Netty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1156]"
342,Ruby,"rack-sequel-passenger-mri",71911,"rack [rack-sequel-passenger-mri] (Rack; Passenger on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #519]"
343,typescript,"nestjs-mongo",71774,"nestjs [nestjs-mongo] (nodejs; None on Linux; MongoDB on Linux; Full ORM; Micro class; Realistic approach) [Test #842]"
344,JavaScript,"express-mysql",71371,"express [express-mysql] (nodejs; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #6]"
345,Java,"play2-java-jooq-hikaricp",70080,"play2 [play2-java-jooq-hikaricp] (Akka; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #182]"
346,Java,"tapestry",69455,"tapestry [tapestry] (Servlet; Resin on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #23]"
347,PHP,"php-caddyserver",69082,"PHP-caddyserver [php-caddy] (fpm/fastcgi; caddy on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1313]"
348,Python,"heaven",68218,"Heaven [heaven] (None; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1389]"
349,Clojure,"compojure",68033,"compojure [compojure] (Servlet; Resin on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #2]"
350,Rust,"axum [postgresql - deadpool]",67449,"Axum [Postgresql - deadpool] [axum-pg-pool] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1113]"
351,PHP,"peachpie",67419,"peachpie [peachpie] (.NET; kestrel on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1068]"
352,Java,"play2-java-jpa-hikaricp",67052,"play2 [play2-java-jpa-hikaricp] (Akka; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #882]"
353,PHP,"lumen-workerman",64346,"lumen-workerman [lumen-workerman] (workerman; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #1287]"
354,C#,"beetlex",64164,"beetlex [beetlex] (.NET; beetlex on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #651]"
355,C++,"cutelyst-thr-pg-cutelee",63415,"cutelyst-thr-pg-cutelee [cutelyst-thread-pg-cutelee] (cutelystwsgi; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1014]"
356,Ruby,"sinatra-postgres",62545,"sinatra [sinatra-postgres] (Rack; Puma on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #539]"
357,Ruby,"sinatra-postgres-unicorn-mri",62413,"sinatra [sinatra-postgres-unicorn-mri] (Rack; Unicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #541]"
358,Java,"spark",62050,"spark [spark] (Servlet; Jetty on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #71]"
359,Ruby,"sinatra",61975,"sinatra [sinatra] (Rack; Puma on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #313]"
360,C,"lwan",61707,"lwan [lwan] (Lwan; lwan on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #276]"
361,PHP,"php-eloquent",61412,"php [php-eloquent] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Platform class; Realistic approach) [Test #865]"
362,Go,"go-my",60078,"go-std [go-my] (None; None on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #743]"
363,PHP,"mako",59580,"mako [mako] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1289]"
364,Ruby,"rack-puma-jruby-sequel-raw",59571,"rack-puma-jruby-sequel-raw [rack-jruby] (jruby; Puma on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1330]"
365,f#,"frank, dapper",59376,"Frank, Dapper [frank] (.NET; kestrel on Linux; Postgres on Linux; Micro ORM; Micro class; Realistic approach) [Test #1036]"
366,racket,"racket",57736,"racket [racket] (racket; racket on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #902]"
367,Scala,"play2-scala-anorm-netty",57502,"play2 [play2-scala-anorm-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #32]"
368,f#,"falco, donald",57484,"Falco, Donald [falco] (.NET; kestrel on Linux; Postgres on Linux; Micro ORM; Micro class; Realistic approach) [Test #1021]"
369,Ruby,"sinatra-sequel-postgres-passenger-mri",57287,"sinatra [sinatra-sequel-postgres-passenger-mri] (Rack; Passenger on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #544]"
370,Swift,"hummingbird",57038,"Hummingbird [hummingbird-postgres] (None; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1143]"
371,Java,"servlet-postgresql",56648,"None [servlet-postgresql] (Servlet; Resin on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #99]"
372,Java,"play2-java-ebean-hikaricp",55503,"play2 [play2-java-ebean-hikaricp] (Akka; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #181]"
373,Scala,"play2-scala-anorm",53388,"play2 [play2-scala-anorm] (Akka; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #184]"
374,Java,"officefloor",52749,"officefloor [officefloor] (officefloor; woof on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #414]"
375,PHP,"fat-free-raw",52349,"Fat Free [fat-free-raw] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #262]"
376,Perl,"kelp",51790,"kelp [kelp] (Plack; gazelle on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1403]"
377,C++,"cutelyst-thread-my",50677,"cutelyst [cutelyst-thread-my] (cutelystwsgi; None on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #677]"
378,Scala,"akka-http-slick-postgres",50070,"akka-http [akka-http-slick-postgres] (Akka; None on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #587]"
379,PHP,"laravel-workerman",49568,"laravel-workerman [laravel-workerman] (workerman; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1284]"
380,Java,"dropwizard-mongodb",49231,"dropwizard [dropwizard-mongodb] (JAX-RS; Jetty on Linux; MongoDB on Linux; Full ORM; Fullstack class; Realistic approach) [Test #259]"
381,Ruby,"sinatra-sequel-postgres-iodine-mri",48665,"sinatra-sequel-postgres-iodine-mri [sinatra-sequel-postgres-iodine-mri] (Rack; iodine on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1444]"
382,Ruby,"rails-iodine",47968,"rails-iodine [rails-iodine] (Rack; iodine on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1436]"
383,PHP,"yii2",47848,"yii2 [yii2] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #323]"
384,Python,"falcon",47823,"falcon [falcon] (wsgi; Meinheld on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #164]"
385,Python,"tornado-py3-uvloop",47629,"None [tornado-py3-uvloop] (None; Tornado on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #318]"
386,Python,"bareasgi",46571,"bareASGI [bareasgi] (asyncio; hypercorn on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1226]"
387,PHP,"phalcon-mongodb",45846,"phalcon-mongodb [phalcon-mongodb] (fpm/fastcgi; nginx on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1427]"
388,Perl,"kelp-starlet-mysql",45509,"kelp [kelp-starlet-mysql] (Plack; starlet on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1406]"
389,Java,"officefloor-micro",45435,"officefloor [officefloor-micro] (officefloor; woof on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #857]"
390,Rust,"saphir",44365,"saphir [saphir] (None; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #924]"
391,JavaScript,"express-mongodb",44090,"express [express-mongodb] (nodejs; None on Linux; MongoDB on Linux; Full ORM; Micro class; Realistic approach) [Test #5]"
392,Scala,"play2-scala-slick-netty",43382,"play2 [play2-scala-slick-netty] (Netty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #888]"
393,Ruby,"rails-mysql",43276,"rails-mysql [rails-mysql] (Rack; Puma on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1182]"
394,C#,"aspcore-mono-mw-pg",43228,"asp.net core [aspcore-mono-mw-pg] (.NET; kestrel on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #609]"
395,Scala,"play2-scala-slick",42832,"play2 [play2-scala-slick] (Akka; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #885]"
396,Ruby,"rails",42546,"rails [rails] (Rack; Puma on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #304]"
397,PHP,"phalcon",41986,"phalcon [phalcon] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #72]"
398,Java,"minijax",41927,"minijax [minijax] (JAX-RS; Undertow on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #833]"
399,Ruby,"rails-falcon",40615,"rails-falcon [rails-falcon] (Rack; falcon on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1435]"
400,Java,"ninja-standalone",40323,"ninja [ninja-standalone] (Jetty; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #240]"
401,Perl,"kelp-starman-mysql",40140,"kelp [kelp-starman-mysql] (Plack; starman on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1408]"
402,Ruby,"sinatra-postgres-passenger-mri",40039,"sinatra [sinatra-postgres-passenger-mri] (Rack; Passenger on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #540]"
403,PHP,"fat-free",39922,"Fat Free [fat-free] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #261]"
404,PHP,"lumen-swoole",39847,"lumen-swoole [lumen-swoole] (swoole; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #1051]"
405,Clojure,"duct-aleph",39834,"duct [duct-aleph] (Netty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #691]"
406,Rust,"viz [postgresql - diesel]",39766,"Viz [Postgresql - Diesel] [viz-diesel] (Rust; hyper on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1363]"
407,Clojure,"aleph",39411,"aleph [aleph] (Netty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #325]"
408,Python,"emmett",38744,"emmett [emmett] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #699]"
409,Rust,"axum [postgresql - sqlx]",38712,"Axum [Postgresql - sqlx] [axum-sqlx] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1114]"
410,Java,"officefloor-vertx",38372,"OfficeFloor-vertx [officefloor-vertx] (officefloor; vertx on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1174]"
411,C++,"cutelyst-thread-my-cutelee",37939,"cutelyst [cutelyst-thread-my-cutelee] (cutelystwsgi; None on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #681]"
412,Python,"morepath",37853,"morepath [morepath] (Meinheld; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #835]"
413,Python,"fastapi-gunicorn-orm",37797,"FastAPI-gunicorn-orm [fastapi-gunicorn-orm] (asyncio; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1245]"
414,PHP,"symfony-roadrunner",36035,"symfony-roadrunner [symfony-roadrunner] (roadrunner; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1452]"
415,Python,"aiohttp",35681,"aiohttp [aiohttp] (asyncio; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #493]"
416,Python,"falcon [pypy3]",34716,"Falcon [Pypy3] [falcon-pypy3] (wsgi; Gunicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1126]"
417,PHP,"laravel-swoole",34294,"laravel-swoole [laravel-swoole] (swoole; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1047]"
418,Rust,"salvo [diesel]",34005,"Salvo [Diesel] [salvo-diesel] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1189]"
419,PHP,"laravel-octane [frankenphp]",33824,"laravel-octane [frankenphp] [laravel-octane-frankenphp] (frankenphp; caddy on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1412]"
420,Java,"pippo-tomcat-postgres",32714,"pippo-tomcat-postgres [pippo-tomcat-postgres] (tomcat; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1323]"
421,Python,"django-postgresql",32651,"django [django-postgresql] (wsgi; Meinheld on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #3]"
422,Rust,"salvo [postgres-sqlx]",32289,"Salvo [postgres-sqlx] [salvo-sqlx] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1342]"
423,Java,"pippo-undertow-postgres",32226,"pippo-undertow-postgres [pippo-undertow-postgres] (Undertow; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1327]"
424,Python,"django",31792,"django [django] (wsgi; Meinheld on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #162]"
425,Python,"pyramid",31769,"pyramid [pyramid] (None; Meinheld on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #233]"
426,Python,"falcon [fastwsgi]",31458,"Falcon [FastWSGI] [falcon-fastwsgi] (wsgi; fastwsgi on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1239]"
427,Java,"pippo-jetty-mongodb",31409,"pippo-jetty-mongodb [pippo-mongodb] (Jetty; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1317]"
428,Rust,"ohkami",31256,"ohkami [ohkami] (None; ohkami on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1309]"
429,Java,"pippo-jetty-postgres",31140,"pippo-jetty-postgres [pippo-postgres] (Jetty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1319]"
430,Java,"pippo-undertow-mysql",31067,"pippo-undertow-mysql [pippo-undertow-mysql] (Undertow; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1326]"
431,Clojure,"http-kit",30963,"None [http-kit] (Ring; None on Linux; MySQL on Linux; Micro ORM; Platform class; Realistic approach) [Test #36]"
432,Java,"pippo-tomcat-mongodb",30833,"pippo-tomcat-mongodb [pippo-tomcat-mongodb] (tomcat; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1321]"
433,Java,"pippo-undertow-mongodb",30665,"pippo-undertow-mongodb [pippo-undertow-mongodb] (Undertow; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1325]"
434,Java,"pippo-tomcat-mysql",30152,"pippo-tomcat-mysql [pippo-tomcat-mysql] (tomcat; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1322]"
435,Perl,"kelp-gazelle-mongodb",29578,"kelp [kelp-gazelle-mongodb] (Plack; gazelle on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1404]"
436,Python,"microdot-wsgi",29471,"Microdot-WSGI [microdot] (None; uvicorn on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1290]"
437,Java,"pippo-jetty-mysql",29467,"pippo-jetty-mysql [pippo-mysql] (Jetty; None on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1318]"
438,Clojure,"duct",29461,"duct [duct] (Ring; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #690]"
439,C#,"revenj",29070,"Revenj [revenj] (None; None on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #428]"
440,Python,"falcon [bjoern]",28325,"Falcon [Bjoern] [falcon-bjoern] (wsgi; bjoern on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #1124]"
441,Kotlin,"ktor-jetty",28275,"ktor [ktor-jetty] (Jetty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #814]"
442,Rust,"viz [postgresql - sqlx]",28075,"Viz [Postgresql - SQLx] [viz-sqlx] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1365]"
443,PHP,"phpixie",28060,"phpixie [phpixie] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #877]"
444,Java,"act-eclipselink-mysql",27212,"actframework [act-eclipselink-mysql] (Undertow; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #491]"
445,julia,"jewelia",27184,"Jewelia [jewelia] (None; http.jl on Linux; MySQL on Linux; Raw database connectivity, none class; Realistic approach) [Test #1155]"
446,Python,"tornado-py3",26849,"None [tornado-py3] (None; Tornado on Linux; MongoDB on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #957]"
447,Java,"jawn",26836,"jawn [jawn] (Undertow; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #352]"
448,Rust,"salvo [postgres-deadpool]",26782,"Salvo [postgres-deadpool] [salvo-pg-pool] (Rust; hyper on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #1341]"
449,D,"vibe.d-ldc-pgsql",26484,"vibe.d-ldc-pgsql [vibed-ldc-pgsql] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1215]"
450,Perl,"kelp-starlet-mongodb",25939,"kelp [kelp-starlet-mongodb] (Plack; starlet on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1405]"
451,PHP,"symfony",25864,"symfony [symfony] (fpm/fastcgi; nginx on Linux; Postgres on Linux; Full ORM; Fullstack class; Realistic approach) [Test #951]"
452,PHP,"fuel",25861,"fuel [fuel] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #67]"
453,Perl,"mojolicious",25759,"mojolicious [mojolicious] (None; Hypnotoad on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #80]"
454,PHP,"symfony [mysql]",25390,"symfony [MySQL] [symfony-mysql] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1353]"
455,D,"vibe.d-pgsql",25390,"vibe.d-pgsql [vibed-dmd-pgsql] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #1213]"
456,zig,"httpz (zig)",25359,"Httpz (Zig) [httpz] (None; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1399]"
457,Python,"bottle",23840,"bottle [bottle] (Meinheld; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #88]"
458,PHP,"spiral",23834,"spiral [spiral] (roadrunner; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #936]"
459,Perl,"kelp-starman-mongodb",23652,"kelp [kelp-starman-mongodb] (Plack; starman on Linux; MongoDB on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1407]"
460,JavaScript,"hapi",23197,"hapi [hapi] (nodejs; None on Linux; MongoDB on Linux; Full ORM; Micro class; Realistic approach) [Test #175]"
461,C#,"aspcore-mono-mvc-pg",23034,"asp.net core [aspcore-mono-mvc-pg] (.NET; kestrel on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #605]"
462,PHP,"lumen",19938,"Lumen [lumen] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #359]"
463,Java,"armeria",19679,"armeria [armeria] (Netty; None on Linux; Postgres on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #594]"
464,Python,"tornado",19389,"None [tornado] (None; Tornado on Linux; MongoDB on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #52]"
465,PHP,"nette",18035,"Nette [nette] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #1307]"
466,PHP,"wolff",18019,"Wolff [wolff] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1366]"
467,cfml,"coldbox-lucee",18013,"coldbox-lucee [coldbox] (None; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1117]"
468,JavaScript,"koa",17936,"koa [koa] (nodejs; None on Linux; MongoDB on Linux; Raw database connectivity, Micro class; Realistic approach) [Test #355]"
469,Ruby,"padrino-unicorn",17416,"padrino [padrino-unicorn] (Rack; Unicorn on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #287]"
470,PHP,"lumen-laravel-s",16927,"Lumen [lumen-laravel-s] (swoole; None on Linux; MySQL on Linux; Full ORM; Micro class; Realistic approach) [Test #827]"
471,cfml,"coldbox-adobe",16801,"coldbox-adobe [coldbox-adobe] (None; None on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #1118]"
472,PHP,"laravel",16492,"laravel [laravel] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #59]"
473,Clojure,"http-kit-raw",16281,"None [http-kit-raw] (Ring; None on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #405]"
474,C++,"cppcms-postgres",16234,"None [cppcms-postgres] (None; None on Linux; Postgres on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #672]"
475,PHP,"codeigniter",15903,"codeigniter [codeigniter] (fpm/fastcgi; nginx on Linux; MySQL on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #55]"
476,C++,"cppcms",15514,"None [cppcms] (None; None on Linux; MySQL on Linux; Raw database connectivity, Platform class; Realistic approach) [Test #671]"
477,JavaScript,"hapi-nginx",15342,"hapi [hapi-nginx] (nodejs; nginx on Linux; Postgres on Linux; Full ORM; Micro class; Realistic approach) [Test #763]"
478,Swift,"vapor",14800,"Vapor [vapor-swifql] (None; None on Linux; Postgres on Linux; Micro ORM; Fullstack class; Realistic approach) [Test #1462]"
479,PHP,"laravel-laravel-s",14547,"laravel [laravel-laravel-s] (swoole; None on Linux; MySQL on Linux; Full ORM; Fullstack class; Realistic approach) [Test #820]"
480,Java,"officefloor-async",14428,"officefloor [officefloor-async] (officefloor; woof on Linux; Postgres on Linux; Raw database connectivity, Fullstack class; Realistic approach) [Test #853]"
481,JavaScript,"ringojs-convenient",14079,"ringo [ringojs-convenient] (RingoJs; None on Linux; MySQL on Linux; Micro ORM; Micro class; Realistic approach) [Test #190]"
